transaction_id,customer_id,branch_id,item_id,amount,payment_method,transaction_date,dining_option
38c7f503-7eec-4ac0-a3bb-f862b41bf366,cdbb61e6-40f7-4c5d-9e50-d13d14789aaf,29e9d95f-ed2f-4a11-9b7b-056660fa001c,f5c99b4e-cc3e-4d76-a0dd-b260b698fea8,71.9,Cash,2024-03-29,Delivery
227b2e63-199c-4843-9960-c011751a94b9,90d4d4ff-dfa6-4455-87f4-32b30c723a5d,045684a9-87d6-403a-bcb7-16b18d3145a6,7623b29c-fe83-427b-89d0-e04ffbb7d545,184.55,Mobile Payment,2024-01-24,Dine-in
0f59f13b-6638-45c7-8d63-ad1b3b7bce58,7df6bc9e-18e0-4eb7-989e-d0000e8a0f67,f7d599ba-a566-4f80-ad1b-8c22de72cbd2,67052d4b-0e36-46fc-88b2-1b6f91725cfa,75.11,Mobile Payment,2024-07-03,Take-out
ec9d394b-a395-4630-9cd0-ae522fbfa625,5056aae0-f0dc-48e0-bb01-63feb69fa243,eda831f0-dd7b-4bdb-bf18-d0b95e35e0e1,56531ecc-7447-4477-bfa2-d8e3397ca11a,127.59,Cash,2024-01-12,Delivery
9b8d9e88-041d-4fa3-8af1-18382a2b7086,5504d9b4-726c-49ae-a451-4c5f4b0aa101,29e9d95f-ed2f-4a11-9b7b-056660fa001c,8019ae12-3ec4-4cdd-959b-6ae68dc84215,91.97,Cash,2024-07-17,Dine-in
45434709-73c0-46f1-bea5-93ded05f0566,9a161f2c-ba1d-469a-8727-1027e2ae88d6,f7d599ba-a566-4f80-ad1b-8c22de72cbd2,cece4814-d6a2-4949-b103-b3bd4ca914ce,178.19,Credit Card,2024-03-25,Delivery
a5722b3c-e496-4ede-b154-1f2637098271,b97ce456-4325-4d78-aa76-b590073cf00e,f7d599ba-a566-4f80-ad1b-8c22de72cbd2,5160ec2a-62fc-43a8-ade5-b3aab2778dc7,32.23,Credit Card,2024-01-29,Dine-in
9447617d-7830-47bc-b1d4-6694b2ea338e,9f85c742-7c46-4da4-a2cf-f531af0a99a9,6b02610a-6d9a-4a97-ad1c-9a4bb385dc81,4b447392-9fe9-4caf-83f9-263b7c7c1f5c,10.29,Cash,2024-09-21,Delivery
a7e7d205-a23c-449d-82d1-645e569e5652,64306fe5-5015-41d3-a865-ae834c7c6cc9,13ab5eda-efdd-4a7d-bc81-973072b06957,f8492d24-60d2-40d7-9537-9aad524bc8f5,169.98,Credit Card,2024-04-04,Dine-in
eb0e9da8-6bf7-4a45-9993-d4fe51074fe9,01f1f382-ffa6-462b-83d2-6f01c61b8126,045684a9-87d6-403a-bcb7-16b18d3145a6,ae401104-663a-46fa-81ab-3d1177ff984c,45.89,Cash,2024-07-18,Dine-in
6c816cdb-d4ef-49b7-8ac3-153859b4b8cc,429d432b-99f2-45ab-80fe-226a7dc672a7,ec953cb7-5c64-4005-9395-c5d14560cd12,ae401104-663a-46fa-81ab-3d1177ff984c,50.4,Mobile Payment,2024-01-07,Take-out
f70acf51-e158-40d9-bd39-3f4bac78d0ab,82509ff6-b1d2-4feb-a3fc-0c182709c8ae,f7d599ba-a566-4f80-ad1b-8c22de72cbd2,4e2a51a5-9bf2-4436-a9db-2f1201af53ae,90.54,Cash,2024-09-01,Dine-in
b19d1a9e-4557-4972-8668-c69d937dda97,e20da668-9547-4fc3-9690-d8c1e94f3bb0,13ab5eda-efdd-4a7d-bc81-973072b06957,5c4909e2-c6ff-40a4-a440-5dbbfb15b6a7,135.52,Cash,2024-01-15,Dine-in
74b9143d-6a02-4cf5-8461-e4a0ce0705b0,0806b306-d033-4bb8-84dd-fff2280a7f6f,f7d599ba-a566-4f80-ad1b-8c22de72cbd2,c30e5f91-9301-4612-9a33-5808b4968b7c,113.46,Mobile Payment,2024-07-07,Delivery
2b48a9d5-9835-4df5-8307-7d104fb5d460,b18712f5-30bd-46f4-aed0-dd0d600602ff,f7d599ba-a566-4f80-ad1b-8c22de72cbd2,18007e1c-991b-4f75-9dea-c0e9cf7b162a,139.0,Mobile Payment,2024-02-28,Dine-in
3fdf51ea-a5dc-4dab-997e-125b2f0c5ec7,c1434b31-b7a3-468a-bf8b-da3595b594ca,f7d599ba-a566-4f80-ad1b-8c22de72cbd2,c40c1368-c6c0-4bd5-9d80-5d553657a55b,195.2,Credit Card,2024-08-12,Dine-in
4a8664a5-c3ca-45ee-8347-af4b54560532,e2a194fb-1f16-4f75-a71a-eb966e88d1e4,6b02610a-6d9a-4a97-ad1c-9a4bb385dc81,9ab65252-0af2-44f8-ad00-6b10b3e815ae,50.78,Cash,2024-08-22,Delivery
c6f5def5-129a-41a5-a58a-8a4246cd0f13,5e6a4d0b-acf9-4fb7-bff2-e1d6c3f39997,13ab5eda-efdd-4a7d-bc81-973072b06957,287a922c-3b2a-474a-b021-3c930d298393,12.95,Credit Card,2024-09-20,Dine-in
4496ca2b-ea21-4ee4-984e-71d3755df14e,12c8f604-1b3c-4d51-8260-c0009ef47d48,b2cf6b84-bf63-4667-878d-1a9cced679a7,5160ec2a-62fc-43a8-ade5-b3aab2778dc7,37.08,Mobile Payment,2024-09-12,Delivery
d9de631a-c2db-4442-a018-991c8ac3fba3,7842dff5-24f5-450e-b640-f997b7773823,363a302a-eee2-42b5-b6ff-b2e8a4205867,4e2a51a5-9bf2-4436-a9db-2f1201af53ae,131.89,Credit Card,2024-06-11,Dine-in
59b97267-c7e0-4aad-ba2e-8d9b353e888d,361e1bf8-86ef-4824-84cf-66814eb36190,f7d599ba-a566-4f80-ad1b-8c22de72cbd2,244a62ba-8c16-47a5-afa8-549af7defa1e,148.59,Credit Card,2024-09-18,Dine-in
6d39edae-a044-42f1-867a-b2345a283361,8764251b-208d-4a9f-bbf0-a00f1beeb931,ec953cb7-5c64-4005-9395-c5d14560cd12,c30e5f91-9301-4612-9a33-5808b4968b7c,161.71,Mobile Payment,2024-07-20,Dine-in
75f3f3fa-23ee-4e6f-8546-93185b6e22c6,6e1e6af3-fa40-4829-a54b-49bb68d4d784,13ab5eda-efdd-4a7d-bc81-973072b06957,244a62ba-8c16-47a5-afa8-549af7defa1e,100.64,Cash,2024-07-26,Delivery
b9461ec6-f4cb-438a-956f-fc6e32c88325,61090fa0-66c2-4669-b9a0-f99f1db55810,b2cf6b84-bf63-4667-878d-1a9cced679a7,c5a8d464-004c-49a2-a069-db60b298b414,180.56,Mobile Payment,2024-01-17,Delivery
1e637e58-100a-49b6-a373-ac16218741e7,0a4ffdc3-16af-4e30-9c18-3082d0014650,97bef2c4-703a-4743-a2fa-803957a8492d,4b447392-9fe9-4caf-83f9-263b7c7c1f5c,50.21,Credit Card,2024-02-13,Take-out
b6a6f824-817c-41c5-9339-498bcbff80f4,9c0d8ff0-d261-42ee-82b4-b11e7ad3993e,f7d599ba-a566-4f80-ad1b-8c22de72cbd2,248e62b1-0025-478b-8e56-ffbb9bfc0d7c,179.25,Mobile Payment,2024-04-23,Delivery
5e6cbe19-3430-48e6-ac36-1ceaa6a209f6,9ab9c1e2-4e01-42d5-8ac6-cb4b0b043d66,97bef2c4-703a-4743-a2fa-803957a8492d,18007e1c-991b-4f75-9dea-c0e9cf7b162a,60.2,Credit Card,2024-06-24,Dine-in
bf2ec53a-4429-4899-9514-ed0939ab2a62,90d4d4ff-dfa6-4455-87f4-32b30c723a5d,045684a9-87d6-403a-bcb7-16b18d3145a6,8a7b4c5b-90ce-42d4-a413-eb485554bc18,196.22,Credit Card,2024-01-26,Dine-in
08274ed2-bde1-476a-94e9-9b0f7a84e6fd,0346f1c3-6023-4ff3-beee-6c4430478e30,eda831f0-dd7b-4bdb-bf18-d0b95e35e0e1,9ab65252-0af2-44f8-ad00-6b10b3e815ae,115.36,Cash,2024-01-01,Dine-in
4bbfcd02-5f64-4bf6-8fed-c1ece2f635a9,ccf61a59-1a8d-4588-b76d-2280217a38c3,6b02610a-6d9a-4a97-ad1c-9a4bb385dc81,40b59502-93d3-4f9b-a34f-1323d77be3eb,21.16,Cash,2024-05-31,Take-out
4f34e4f2-b963-4a51-9543-6cb8b4e6ebb9,c93683f4-ab4a-4611-b14f-f001ec5019a9,045684a9-87d6-403a-bcb7-16b18d3145a6,ffaa4203-d1e8-4a34-adbe-ccf062eba40e,111.27,Mobile Payment,2024-01-17,Take-out
33dcf17d-b6cd-4ffb-9e5f-e2dc37daf21a,09f8fa1f-cf96-4c91-9903-5d6a669aecca,ec953cb7-5c64-4005-9395-c5d14560cd12,5160ec2a-62fc-43a8-ade5-b3aab2778dc7,162.15,Mobile Payment,2024-09-18,Dine-in
7cf326cb-7471-4e8c-8bdb-0f3efc635c45,7612168c-4e74-4ffd-ba9f-53223029fa14,97bef2c4-703a-4743-a2fa-803957a8492d,3955915f-929a-49c8-a03d-6e03522e6d60,169.92,Cash,2024-04-19,Delivery
b18e6d2b-eb86-41fd-a9f5-6d38d0cd847f,e111f245-6cb8-47bd-bd5a-7f6ea1f33c15,eda831f0-dd7b-4bdb-bf18-d0b95e35e0e1,8019ae12-3ec4-4cdd-959b-6ae68dc84215,46.07,Cash,2024-07-27,Dine-in
65f7833b-1c18-4264-bd3b-838b69e841c8,050287a9-b82d-4507-b7d9-b625b4bb0c35,97bef2c4-703a-4743-a2fa-803957a8492d,e5d61aa0-6c65-4cef-8fa8-4c322f640997,151.25,Cash,2024-08-04,Delivery
92c666f6-ee50-4377-98a4-c926ad81425c,7e354342-c60c-430c-b948-4b748db41db5,29e9d95f-ed2f-4a11-9b7b-056660fa001c,c40c1368-c6c0-4bd5-9d80-5d553657a55b,67.34,Mobile Payment,2024-01-08,Delivery
5ce79018-9707-4b12-9628-f25890bc93b9,536c5b3c-2e7e-4b2f-a066-9c8b32aa8816,ec953cb7-5c64-4005-9395-c5d14560cd12,8a7b4c5b-90ce-42d4-a413-eb485554bc18,50.04,Cash,2024-03-28,Delivery
0bf4b5e0-e9c1-4e92-bd96-1813d47ef3c4,ad954ec6-40f7-442e-9245-3f40c80daa98,13ab5eda-efdd-4a7d-bc81-973072b06957,a2c72131-470a-41b1-8dab-4edfeb9b34c4,166.83,Cash,2024-03-27,Take-out
a8f7e7a7-dfb1-4f60-82be-bc827b867c7a,cab884e0-3898-46bd-979a-9df0788a8259,f7d599ba-a566-4f80-ad1b-8c22de72cbd2,f8492d24-60d2-40d7-9537-9aad524bc8f5,44.05,Credit Card,2024-07-20,Take-out
5b3528dd-8182-4dfd-acaa-f625d0986cc7,7ca2926d-79db-4a71-a3c9-0f0576cd3d30,f7d599ba-a566-4f80-ad1b-8c22de72cbd2,cece4814-d6a2-4949-b103-b3bd4ca914ce,173.74,Cash,2024-05-21,Delivery
96f1f203-fd49-45f0-b7d7-579dcc00c62e,a3dba8f1-bf1a-45d1-ae03-502b556f23fa,97bef2c4-703a-4743-a2fa-803957a8492d,81f4a11b-6bf1-4a6f-b211-d8f6c6e36a6e,48.57,Cash,2024-07-24,Dine-in
f764654c-aab0-4c05-aa44-d04b8fbddf7d,3f004ad7-33bf-4b1e-8a67-0cb53d355c9c,97bef2c4-703a-4743-a2fa-803957a8492d,38a15803-a809-4cd5-a995-1966da60ea93,71.39,Mobile Payment,2024-03-16,Delivery
3fe112d3-dd05-430d-97ef-8ee54486f209,0db8abdc-a5da-40fe-af8a-a08194d83dcc,ec953cb7-5c64-4005-9395-c5d14560cd12,709781fa-c90a-454f-a704-eacbfeea3e30,171.57,Credit Card,2024-08-19,Dine-in
b40002d1-82d3-4d5d-a7bd-df8e0222be80,eb564862-153b-4cda-9819-16afc30c139c,29e9d95f-ed2f-4a11-9b7b-056660fa001c,c5a8d464-004c-49a2-a069-db60b298b414,106.27,Cash,2024-06-17,Take-out
5d491b99-b7b2-455c-86d9-8ae8be17c25e,4dad5325-e30c-475d-8ad4-054099d7be3c,ec953cb7-5c64-4005-9395-c5d14560cd12,bf1d3d3c-dea6-4be2-8152-229a1a87ab21,126.89,Mobile Payment,2024-03-08,Take-out
0403556c-40ce-46a7-9f39-872f5ed3774f,617d3414-581a-4091-ad2b-9cee4f6648c7,045684a9-87d6-403a-bcb7-16b18d3145a6,244a62ba-8c16-47a5-afa8-549af7defa1e,59.61,Credit Card,2024-08-15,Take-out
e0ec58cf-bda6-44c0-808b-01f6948d31a8,2ec517a0-5391-45c2-a1a4-b77e464b1f66,b2cf6b84-bf63-4667-878d-1a9cced679a7,9de1fe3b-86b9-487a-87a9-f8d0f5ec05d8,195.96,Cash,2024-07-19,Dine-in
350403ba-b433-478f-968d-38602523c690,4dad5325-e30c-475d-8ad4-054099d7be3c,ec953cb7-5c64-4005-9395-c5d14560cd12,8a7b4c5b-90ce-42d4-a413-eb485554bc18,32.25,Mobile Payment,2024-02-08,Dine-in
dc240ff5-af4d-434c-8319-a750d22c9b0f,429db8d7-1db5-4e77-a81d-a4bdfff4b0b7,b2cf6b84-bf63-4667-878d-1a9cced679a7,40b59502-93d3-4f9b-a34f-1323d77be3eb,199.1,Cash,2024-01-06,Delivery
286a1e2b-1128-403a-9679-cad9ee7c40d8,fc60d489-8acf-477e-9267-58bab436fa3b,13ab5eda-efdd-4a7d-bc81-973072b06957,38a15803-a809-4cd5-a995-1966da60ea93,69.55,Credit Card,2024-09-03,Dine-in
f3bd0b0d-b859-4c13-8d6f-46234451d245,ccf61a59-1a8d-4588-b76d-2280217a38c3,97bef2c4-703a-4743-a2fa-803957a8492d,79019c15-bc20-4552-a1ae-1fe80cb5696e,192.62,Mobile Payment,2024-02-09,Delivery
beafe014-5fdb-4ffc-817b-6efc9d24ef12,a5fe22e4-a359-40e8-b5b3-2b5c99712c25,13ab5eda-efdd-4a7d-bc81-973072b06957,4e2a51a5-9bf2-4436-a9db-2f1201af53ae,52.15,Mobile Payment,2024-09-22,Delivery
7428be0e-e0c5-4a9a-b151-bc0b8411cbce,01eed5a5-87d2-424e-998c-ee92c8745110,13ab5eda-efdd-4a7d-bc81-973072b06957,5c4909e2-c6ff-40a4-a440-5dbbfb15b6a7,39.98,Mobile Payment,2024-03-31,Take-out
80c5a73b-ae23-43ec-af83-069bd7a36f36,1404d313-bef3-4389-801b-9840c464bd30,13ab5eda-efdd-4a7d-bc81-973072b06957,c40c1368-c6c0-4bd5-9d80-5d553657a55b,199.86,Credit Card,2024-06-06,Delivery
6327806e-5f16-4476-8107-3bc7ff1f8764,404b11a6-134c-4411-99db-15c1652f3ab9,b2cf6b84-bf63-4667-878d-1a9cced679a7,e5d61aa0-6c65-4cef-8fa8-4c322f640997,110.35,Cash,2024-04-10,Take-out
e6706c3d-34e5-4cbf-9932-65e8d5d1d8c3,83c8c335-57a1-463a-8a0a-93451881a76a,f7d599ba-a566-4f80-ad1b-8c22de72cbd2,5c4909e2-c6ff-40a4-a440-5dbbfb15b6a7,143.08,Cash,2024-01-05,Delivery
c0434a91-3a4f-4431-b35d-9feba95e26fa,5e9d4627-b101-434d-9613-aca7ecc63d91,363a302a-eee2-42b5-b6ff-b2e8a4205867,4b447392-9fe9-4caf-83f9-263b7c7c1f5c,177.42,Cash,2024-01-12,Take-out
eab6db0b-75ec-4eb5-b10e-b8c44e15e9ca,60faf00f-190c-434d-a879-20c4e78330d2,29e9d95f-ed2f-4a11-9b7b-056660fa001c,acc00698-ad5a-461d-8b43-930e01842c6d,153.35,Credit Card,2024-09-21,Dine-in
d47e3f66-de00-4446-9257-50c531098d0e,0c6de4e9-f878-4f9c-92e6-5132e241a090,29e9d95f-ed2f-4a11-9b7b-056660fa001c,cece4814-d6a2-4949-b103-b3bd4ca914ce,68.29,Cash,2024-06-29,Delivery
b2760a82-0d1a-435b-9fd7-e3cdcfc3b5cc,c6e61a07-3b8e-479c-9e63-7489cd041d1f,045684a9-87d6-403a-bcb7-16b18d3145a6,709781fa-c90a-454f-a704-eacbfeea3e30,169.72,Cash,2024-02-10,Take-out
ba6436b1-3521-4206-a6a9-9ef5bda5982a,23d1a39c-3f0c-48ab-b3c8-eca4c8385e80,f7d599ba-a566-4f80-ad1b-8c22de72cbd2,18007e1c-991b-4f75-9dea-c0e9cf7b162a,51.49,Mobile Payment,2024-01-02,Delivery
70384562-088d-490f-a76e-b1bee9fa0c88,0c8e5062-8fbf-4fe4-b679-08d225f5caa8,6b02610a-6d9a-4a97-ad1c-9a4bb385dc81,5160ec2a-62fc-43a8-ade5-b3aab2778dc7,147.29,Credit Card,2024-05-05,Dine-in
9b9f0cd1-7a88-487c-b3fb-95edf8f0c5ea,7aff7443-5d36-4947-b5eb-2ef8647136d9,045684a9-87d6-403a-bcb7-16b18d3145a6,6466b86a-a33c-4cb1-92c8-df8dd79399bc,113.33,Mobile Payment,2024-08-20,Delivery
3ea6b74e-80e4-47f0-b018-fc971687cee2,81221dc9-b32d-4c60-9b5a-32b47a46bf53,ec953cb7-5c64-4005-9395-c5d14560cd12,4040228e-b031-4980-b0b2-323c5b13de36,191.33,Mobile Payment,2024-08-21,Take-out
709e6de9-085d-4bf5-b31c-1621e9e0411c,95cf1fc3-93be-490d-ae35-b5b4eecbfd6a,b2cf6b84-bf63-4667-878d-1a9cced679a7,acc00698-ad5a-461d-8b43-930e01842c6d,100.59,Credit Card,2024-07-21,Take-out
80fa3499-b29b-4fdd-bb7e-f945e16b3598,01eed5a5-87d2-424e-998c-ee92c8745110,97bef2c4-703a-4743-a2fa-803957a8492d,6466b86a-a33c-4cb1-92c8-df8dd79399bc,152.01,Mobile Payment,2024-09-01,Delivery
a551314d-75e9-4c10-b204-ba32dd7c3d81,318a0283-ada2-42a1-9b66-ac01b3121727,f7d599ba-a566-4f80-ad1b-8c22de72cbd2,6d64a326-0296-4330-94f6-23c340e64f5d,186.06,Cash,2024-03-20,Dine-in
4bc0d9f4-8752-4493-9714-bd9b47197e8a,e09420be-47f7-4ba5-b40f-9d03b318ce69,eda831f0-dd7b-4bdb-bf18-d0b95e35e0e1,3955915f-929a-49c8-a03d-6e03522e6d60,68.07,Credit Card,2024-03-03,Dine-in
26cdaad7-a7d2-4013-ac4b-26148886f562,f51571ca-14de-4e9a-bf02-3bb97a4b9cfd,ec953cb7-5c64-4005-9395-c5d14560cd12,244a62ba-8c16-47a5-afa8-549af7defa1e,119.69,Mobile Payment,2024-07-03,Dine-in
8fcf3cc2-dc77-43d9-aed9-2375373c81bd,ffb5cc33-1475-4b75-b13a-4ceb761b8a1e,29e9d95f-ed2f-4a11-9b7b-056660fa001c,3955915f-929a-49c8-a03d-6e03522e6d60,43.24,Credit Card,2024-09-07,Dine-in
8c6996e0-e765-4685-98f7-ecfc596ca044,7c5eec4a-140a-4a72-bb64-ddb4a2968904,13ab5eda-efdd-4a7d-bc81-973072b06957,acc00698-ad5a-461d-8b43-930e01842c6d,43.75,Mobile Payment,2024-08-26,Delivery
535824b5-3b9b-4dac-99b2-06c0ea9ea211,94ace26c-ebaf-42b3-89fc-623bea5b0545,13ab5eda-efdd-4a7d-bc81-973072b06957,c5a8d464-004c-49a2-a069-db60b298b414,118.5,Mobile Payment,2024-03-23,Delivery
ef5bbebe-b0ff-48f7-a159-53591ad1e42b,ed579e98-ec25-419f-883d-9cc12fa1a40e,f7d599ba-a566-4f80-ad1b-8c22de72cbd2,ae401104-663a-46fa-81ab-3d1177ff984c,36.86,Mobile Payment,2024-05-06,Dine-in
df3cabe2-ab83-4dcd-a146-368be8dc096a,ca9593d6-c261-49cc-8997-d90ed5ae0b16,97bef2c4-703a-4743-a2fa-803957a8492d,2152fe34-89cd-4ebb-a7ec-6b9e3dc5de83,167.83,Mobile Payment,2024-02-01,Take-out
248dbe0f-1ce4-4418-92a7-f31a96cbbc84,603783b8-8965-4dc1-8d3c-aafba39a44d6,f7d599ba-a566-4f80-ad1b-8c22de72cbd2,ffaa4203-d1e8-4a34-adbe-ccf062eba40e,164.07,Cash,2024-06-03,Take-out
8f63b97c-8fe5-49ed-94ce-2bc12d9228e5,2af86555-13ad-4965-8d54-b3faf613d3d5,ec953cb7-5c64-4005-9395-c5d14560cd12,34d6bbda-12d3-434f-94ee-c123e0ea12f4,121.33,Cash,2024-02-12,Dine-in
f4b1ae53-b538-4f6d-9013-8f0ff20f7b17,673bbf6d-0882-4602-bfba-86bd8d4bb569,29e9d95f-ed2f-4a11-9b7b-056660fa001c,bf1d3d3c-dea6-4be2-8152-229a1a87ab21,50.28,Credit Card,2024-05-16,Take-out
e1754764-ffb7-4cd9-9a98-884eddac1eea,587b8ef3-8136-41bb-8d31-5fb9b685b44c,b2cf6b84-bf63-4667-878d-1a9cced679a7,6d64a326-0296-4330-94f6-23c340e64f5d,157.75,Credit Card,2024-07-28,Take-out
22207f8a-01cc-4ee3-ad6b-eb549525dfd7,0b83de7a-f944-47ff-8d63-dd3c32e3b129,eda831f0-dd7b-4bdb-bf18-d0b95e35e0e1,cece4814-d6a2-4949-b103-b3bd4ca914ce,73.86,Cash,2024-05-06,Dine-in
fa11b83c-9ae9-4eb5-a9d2-3468338eb57f,5cfa2953-9db4-4376-8a24-e604904c0705,6b02610a-6d9a-4a97-ad1c-9a4bb385dc81,287a922c-3b2a-474a-b021-3c930d298393,199.45,Cash,2024-04-04,Take-out
44713a62-6fb2-4797-9c00-284cff487fa7,d59676ca-933d-45b9-8c99-81d8fce024ae,97bef2c4-703a-4743-a2fa-803957a8492d,b76c6ffd-9509-43a7-baaa-b42cd4f91cb8,64.23,Credit Card,2024-07-28,Take-out
52caf39e-c439-4120-b0d6-e3e739f27662,19676538-0c25-4a6c-aae9-1879dc793e2f,eda831f0-dd7b-4bdb-bf18-d0b95e35e0e1,a2c72131-470a-41b1-8dab-4edfeb9b34c4,80.97,Credit Card,2024-01-07,Delivery
898299c8-ee56-409a-9a2c-3b45d67e808e,14085c7f-4da4-4959-b4e5-78ca233d0d9c,b2cf6b84-bf63-4667-878d-1a9cced679a7,f682d2e5-421f-49e0-a802-812a2d18df13,124.48,Credit Card,2024-04-09,Delivery
924f9229-3878-46b3-9eaf-3af0a0d1d05c,caa6dec6-d223-4daf-8bb1-ffae1a06422d,6b02610a-6d9a-4a97-ad1c-9a4bb385dc81,709781fa-c90a-454f-a704-eacbfeea3e30,89.48,Cash,2024-01-31,Take-out
f1100fc9-e27a-426e-be51-7ca196e7b415,7f49d8b2-f24a-4207-9ffa-179fceea9cec,13ab5eda-efdd-4a7d-bc81-973072b06957,8a7b4c5b-90ce-42d4-a413-eb485554bc18,66.9,Mobile Payment,2024-02-15,Delivery
f19c6560-c91b-44a7-92d2-38da672ebdca,958ec74e-c5d8-4c87-ac5b-4e1570ccaeb8,13ab5eda-efdd-4a7d-bc81-973072b06957,7623b29c-fe83-427b-89d0-e04ffbb7d545,179.04,Cash,2024-01-20,Dine-in
dd6275d0-c6ea-4ae3-9126-a86e39a05475,217c5d21-6d06-406e-b944-76ccf55b9cbf,363a302a-eee2-42b5-b6ff-b2e8a4205867,67052d4b-0e36-46fc-88b2-1b6f91725cfa,165.95,Cash,2024-06-30,Delivery
5a120191-aed5-4393-9bcb-83f6d473ab0e,c5fa3cb4-8220-4823-8919-c9101ec95ab0,b2cf6b84-bf63-4667-878d-1a9cced679a7,9de1fe3b-86b9-487a-87a9-f8d0f5ec05d8,30.08,Mobile Payment,2024-07-11,Delivery
41ea0a7b-60e5-4616-ba90-d6f6c5268d36,d6202034-4097-405e-bfcc-3ca561beab39,13ab5eda-efdd-4a7d-bc81-973072b06957,cece4814-d6a2-4949-b103-b3bd4ca914ce,39.89,Credit Card,2024-05-20,Dine-in
4953bbcd-b5ee-4163-91c3-f502144ed09b,a8e2d0c5-e98e-4b7d-a13e-9bcaecd9cbf7,97bef2c4-703a-4743-a2fa-803957a8492d,1f334f6f-885e-4abe-9fc6-85705053e5a9,159.96,Cash,2024-05-15,Dine-in
ee512a87-8bf7-453f-ac3e-23aff935e182,52b14964-5d0f-4833-859a-741a7a6d4480,6b02610a-6d9a-4a97-ad1c-9a4bb385dc81,5160ec2a-62fc-43a8-ade5-b3aab2778dc7,117.79,Mobile Payment,2024-01-18,Dine-in
38c29e78-62e9-4823-8eda-fcb4938b339b,60daa2bc-f0b5-4192-8f61-23dfbe679792,eda831f0-dd7b-4bdb-bf18-d0b95e35e0e1,79019c15-bc20-4552-a1ae-1fe80cb5696e,118.45,Mobile Payment,2024-06-10,Delivery
789057d4-e0ec-4978-9024-d381c9b3bca4,99d07a29-07cc-4b7e-9307-9bb31ae1e31c,eda831f0-dd7b-4bdb-bf18-d0b95e35e0e1,1f334f6f-885e-4abe-9fc6-85705053e5a9,17.1,Credit Card,2024-03-09,Dine-in
5c051110-b1d3-4c3d-93c0-2256a025179f,2645847d-7ab3-4c92-b2c8-557bea35250b,eda831f0-dd7b-4bdb-bf18-d0b95e35e0e1,a2c72131-470a-41b1-8dab-4edfeb9b34c4,31.04,Credit Card,2024-06-28,Take-out
2a978452-4340-43d5-b258-67d596fb1d03,919a4625-d319-42a3-a973-a554feafbae0,13ab5eda-efdd-4a7d-bc81-973072b06957,56531ecc-7447-4477-bfa2-d8e3397ca11a,45.12,Credit Card,2024-02-18,Delivery
160f743b-a979-4218-abd1-81e8628d1ae1,77d2e05b-ea08-494c-8921-31087604452b,13ab5eda-efdd-4a7d-bc81-973072b06957,cece4814-d6a2-4949-b103-b3bd4ca914ce,95.25,Cash,2024-06-20,Delivery
988c77d0-81a4-453b-b68f-b392f56a6e30,142e4f17-231d-42d3-aa30-534e7571ad9f,b2cf6b84-bf63-4667-878d-1a9cced679a7,709781fa-c90a-454f-a704-eacbfeea3e30,112.86,Mobile Payment,2024-07-05,Dine-in
82bc2aa1-f4ef-4433-a602-bec6f52a68e0,3083e791-0b47-4c81-bf88-f833dff9bf41,97bef2c4-703a-4743-a2fa-803957a8492d,1cb50628-f291-4218-8a9a-1c5f83ae4197,81.79,Credit Card,2024-03-01,Take-out
e9389618-fcc0-4967-adc3-f9660bc7ea77,8de5a67b-b29d-4ce7-b2c5-ee670d3107f3,363a302a-eee2-42b5-b6ff-b2e8a4205867,c40c1368-c6c0-4bd5-9d80-5d553657a55b,88.56,Credit Card,2024-05-09,Delivery
d70897ae-6b30-4db7-bac0-fd2fe7df4dde,dd92877a-ee80-4374-8cc7-6fa748ce7a22,045684a9-87d6-403a-bcb7-16b18d3145a6,4040228e-b031-4980-b0b2-323c5b13de36,140.81,Mobile Payment,2024-07-15,Delivery
68c7ecc8-a55e-4930-b48b-cb5ca4c58a11,68f5c4d2-d1df-4ffa-8c8e-af2d9ca30f75,045684a9-87d6-403a-bcb7-16b18d3145a6,81f4a11b-6bf1-4a6f-b211-d8f6c6e36a6e,35.58,Cash,2024-01-17,Take-out
613153c5-b520-489e-b25f-3aa961037994,2a58cb19-cc29-45f6-b54a-d304f4683dc6,f7d599ba-a566-4f80-ad1b-8c22de72cbd2,38a15803-a809-4cd5-a995-1966da60ea93,90.96,Mobile Payment,2024-05-26,Take-out
78ec73e5-5a84-450e-aa19-c2e155dd107f,aedf636d-c78b-4371-bd59-7652425d8a4e,363a302a-eee2-42b5-b6ff-b2e8a4205867,813c5750-716d-4e66-9928-4772a18fe22a,161.82,Cash,2024-01-15,Delivery
0292cfa2-1163-4ce1-a1c7-5e007f51b10d,158f7ae2-916a-4612-bb33-83addc776cbf,ec953cb7-5c64-4005-9395-c5d14560cd12,67052d4b-0e36-46fc-88b2-1b6f91725cfa,101.96,Mobile Payment,2024-02-27,Delivery
36d8c743-53c4-4df1-aef3-2cabf6c7bf0d,318a0283-ada2-42a1-9b66-ac01b3121727,b2cf6b84-bf63-4667-878d-1a9cced679a7,ffaa4203-d1e8-4a34-adbe-ccf062eba40e,32.52,Cash,2024-06-05,Take-out
46447eb0-a7cf-4980-a338-8ed2b88ccd19,469f60eb-4c9a-43f3-830c-27938ec319e9,6b02610a-6d9a-4a97-ad1c-9a4bb385dc81,e5d61aa0-6c65-4cef-8fa8-4c322f640997,50.66,Credit Card,2024-09-20,Dine-in
